tahun,merk,tipe,tipe_truncated,jenis_mobil,is_convertible,is_coupe,is_fastback,is_hatchback,is_mpv,is_pickup,is_suv,is_sedan,is_truck,is_van,is_wagon,transmisi,km,lokasi,penjual,harga_asli,harga_imputed,imputation_source,harga
2022,Ford,Mustang,False,,0,0,0,0,0,0,0,0,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,1275000000.0,False,,1275000000.0
2013,Nissan,Elgrand,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,137500.0,DKI Jakarta,Dealer,185000000.0,False,,185000000.0
2018,Toyota,Voxy,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,102500.0,DKI Jakarta,Dealer,210000000.0,False,,210000000.0
2000,Suzuki,Karimun,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Manual,117500.0,DKI Jakarta,Dealer,67000000.0,False,,67000000.0
2021,BMW,X1,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,72500.0,DKI Jakarta,Dealer,335000000.0,False,,335000000.0
2018,Mercedes-Benz,GLE400,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,522000000.0,False,,522000000.0
2016,Honda,BR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,92500.0,Jawa Barat,Sales Agent,,True,mean_by_jenis_mobil,466564618.0
2015,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,67500.0,DKI Jakarta,Dealer,278000000.0,False,,278000000.0
2023,BMW,730Li M Sport,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,885000000.0,False,,885000000.0
2023,Hyundai,IONIQ 5 Signature Long Range,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,413000000.0,False,,413000000.0
2024,Mazda,CX-3,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,7500.0,Banten,Dealer,288000000.0,False,,288000000.0
2022,Mazda,CX-8,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,485000000.0,False,,485000000.0
2012,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,157500.0,DKI Jakarta,Dealer,235000000.0,False,,235000000.0
2023,Mercedes-Benz,AMG GLS63 4MATIC+,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,2500.0,DKI Jakarta,Sales Agent,5199000000.0,False,,5199000000.0
2023,Toyota,Yaris Cross S HV,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Sales Agent,341000000.0,False,,341000000.0
2016,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2024,BMW,330i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,12500.0,Jawa Timur,Dealer,945000000.0,False,,945000000.0
2010,BMW,530i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,97500.0,DKI Jakarta,Sales Agent,159000000.0,False,,159000000.0
2022,Honda,Mobilio,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,27500.0,DKI Jakarta,Sales Agent,154000000.0,False,,154000000.0
2021,Mazda,CX-9,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,DKI Jakarta,Dealer,419000000.0,False,,419000000.0
2020,Mercedes-Benz,C300 AMG Final Edition,True,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,525000000.0,False,,525000000.0
2018,Mercedes-Benz,GLC200,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,127500.0,Jawa Tengah,Private,,True,mean_by_jenis_mobil,466564618.0
2020,Mercedes-Benz,C300 AMG Final Edition,True,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,525000000.0,False,,525000000.0
2021,Toyota,Yaris,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,201000000.0,False,,201000000.0
2020,BMW,320i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,469000000.0,False,,469000000.0
2014,BMW,435i M Sport,True,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,37500.0,Banten,Dealer,,True,mean_by_jenis_mobil,1459607628.0
2023,Honda,BR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,DKI Jakarta,Sales Agent,234000000.0,False,,234000000.0
2021,Mercedes-Benz,AMG A35 4MATIC,True,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2015,Mercedes-Benz,AMG CLA45,True,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,375000000.0,False,,375000000.0
2017,Honda,CR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,87500.0,DKI Jakarta,Dealer,259000000.0,False,,259000000.0
2020,BMW,320i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,469000000.0,False,,469000000.0
2019,BMW,330i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,419000000.0,False,,419000000.0
2018,BMW,X1,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,285000000.0,False,,285000000.0
2023,Hyundai,Stargazer Prime,True,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,27500.0,Jawa Barat,Dealer,,True,mean_by_jenis_mobil,284012562.0
2013,Toyota,Vellfire,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,82500.0,Jawa Barat,Private,,True,mean_by_jenis_mobil,284012562.0
2022,Toyota,Raize GR Sport (1 Tone),True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,Jawa Barat,Dealer,,True,mean_by_jenis_mobil,466564618.0
2025,Chery,Omoda J6 EV IWD,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,449000000.0,False,,449000000.0
2024,BYD,Seal Premium Extended Range,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,32500.0,DKI Jakarta,Private,,True,mean_by_jenis_mobil,471819265.0
2021,Mercedes-Benz,C200,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,25900.0,DKI Jakarta,Private,575000000.0,False,,575000000.0
2022,BMW,320i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2019,MINI,Cooper,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,555000000.0,False,,555000000.0
2023,Toyota,Vios,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,37500.0,Banten,Private,,True,mean_by_jenis_mobil,471819265.0
2019,MINI,Cooper,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,555000000.0,False,,555000000.0
2010,Audi,Q7 TFSI,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,82500.0,Jawa Tengah,Private,,True,mean_by_jenis_mobil,466564618.0
2015,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,92500.0,Jawa Barat,Private,,True,mean_by_jenis_mobil,466564618.0
2020,Mercedes-Benz,GLC300 AMG Line,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,37500.0,DKI Jakarta,Private,,True,mean_by_jenis_mobil,1459607628.0
2023,Mitsubishi,XFORCE Ultimate,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,Banten,Sales Agent,292000000.0,False,,292000000.0
2022,Honda,City,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,201503268.0
2013,BMW,520i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,67500.0,Jawa Timur,Private,,True,mean_by_jenis_mobil,471819265.0
2020,Mercedes-Benz,C300 AMG Line,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,37500.0,Jawa Tengah,Private,,True,mean_by_jenis_mobil,471819265.0
2020,Honda,CR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,67500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2018,BMW,520i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,359000000.0,False,,359000000.0
2022,BMW,520i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,639000000.0,False,,639000000.0
2023,Hyundai,IONIQ 5 Signature Long Range,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,399000000.0,False,,399000000.0
2022,BMW,X1,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,399000000.0,False,,399000000.0
2021,Hyundai,Palisade Signature,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,535000000.0,False,,535000000.0
2023,Chery,Omoda 5 RZ,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,225000000.0,False,,225000000.0
2019,Jeep,Compass,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,12500.0,Banten,Dealer,265000000.0,False,,265000000.0
2019,Mercedes-Benz,GLC200,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,DKI Jakarta,Dealer,449000000.0,False,,449000000.0
2022,Hyundai,Palisade Signature,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,639000000.0,False,,639000000.0
2016,BMW,320i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,279000000.0,False,,279000000.0
2022,Honda,BR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Manual,22500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2023,MINI,Countryman,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,Banten,Private,,True,mean_by_jenis_mobil,466564618.0
2022,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,67500.0,Jawa Barat,Sales Agent,,True,mean_by_jenis_mobil,284012562.0
2015,Mazda,Biante,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,102500.0,DKI Jakarta,Dealer,146000000.0,False,,146000000.0
2023,Hyundai,Palisade Prime,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,DKI Jakarta,Dealer,740000000.0,False,,740000000.0
2011,Rolls-Royce,Ghost,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,7500.0,DKI Jakarta,Private,,True,mean_by_jenis_mobil,471819265.0
2023,BMW,220i M Sport,True,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,1459607628.0
2021,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,87500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2024,BMW,X3,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,Jawa Timur,Dealer,1069000000.0,False,,1069000000.0
2021,Mitsubishi,Pajero Sport,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,530000000.0,False,,530000000.0
2023,BMW,220i M Sport,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,12500.0,DKI Jakarta,Sales Agent,825000000.0,False,,825000000.0
2022,Mercedes-Benz,E300,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,32500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,471819265.0
2017,BMW,320i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,47500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,471819265.0
2020,BMW,X7 xDrive40i Pure Excellence,False,Wagon,0,0,0,0,0,0,0,0,0,0,1,Automatic,32500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,464750000.0
2019,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2019,Mercedes-Benz,CLS350 AMG Line,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,27500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,1459607628.0
2011,Mercedes-Benz,E250,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,1459607628.0
2018,Daihatsu,Sigra,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,47500.0,DKI Jakarta,Sales Agent,120000000.0,False,,120000000.0
2019,Toyota,Yaris,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,72500.0,DKI Jakarta,Sales Agent,187000000.0,False,,187000000.0
2021,Toyota,Corolla Cross Hybrid,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,295000000.0,False,,295000000.0
1974,Fiat,124 Manual,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Manual,67500.0,DKI Jakarta,Dealer,50000000.0,False,,50000000.0
2019,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,Jawa Barat,Sales Agent,,True,mean_by_jenis_mobil,466564618.0
2021,Suzuki,Baleno,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,72500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,201503268.0
2024,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,466564618.0
2024,Toyota,Yaris,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,201503268.0
2021,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,32500.0,Banten,Sales Agent,,True,mean_by_jenis_mobil,284012562.0
2016,Hyundai,H-1,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,132500.0,DKI Jakarta,Dealer,236000000.0,False,,236000000.0
2013,Toyota,NAV1,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,87500.0,DKI Jakarta,Private,,True,mean_by_jenis_mobil,284012562.0
2025,Mercedes-Benz,E200,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2019,Suzuki,Baleno,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,112500.0,DKI Jakarta,Private,,True,mean_by_jenis_mobil,201503268.0
2025,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,20000.0,Jawa Barat,Dealer,176000000.0,False,,176000000.0
2023,Honda,Accord,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2020,Suzuki,Karimun Wagon R,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Manual,82500.0,Jawa Barat,Sales Agent,,True,mean_by_jenis_mobil,201503268.0
2013,Land Rover,Range Rover Evoque,False,,0,0,0,0,0,0,0,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,,False,,
2022,Daihatsu,Rocky X,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,168000000.0,False,,168000000.0
2021,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,17500.0,Jawa Barat,Dealer,,True,mean_by_jenis_mobil,201503268.0
2023,MINI,Countryman,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,27500.0,Banten,Private,,True,mean_by_jenis_mobil,466564618.0
2024,Toyota,Vellfire,False,,0,0,0,0,0,0,0,0,0,0,0,Automatic,17500.0,Jawa Barat,Dealer,,False,,
2019,Mercedes-Benz,C200,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2022,Suzuki,XL7,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,82500.0,Banten,Sales Agent,219000000.0,False,,219000000.0
2021,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,62500.0,Jawa Barat,Private,,True,mean_by_jenis_mobil,284012562.0
2022,Suzuki,XL7,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,82500.0,Banten,Sales Agent,,True,mean_by_jenis_mobil,466564618.0
2023,Mercedes-Benz,E300,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2024,BAIC,BJ40 Plus,True,Wagon,0,0,0,0,0,0,0,0,0,0,1,Automatic,2500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,464750000.0
2024,BMW,320i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,17500.0,Banten,Dealer,,True,mean_by_jenis_mobil,471819265.0
1997,Isuzu,Panther,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,187500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2020,Lexus,ES 300h Ultra Luxury,True,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2024,Hyundai,Creta Alpha,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,Jawa Barat,Dealer,295000000.0,False,,295000000.0
2019,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,Jawa Barat,Dealer,221000000.0,False,,221000000.0
2017,Chevrolet,TRAX,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,87500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2021,Toyota,Sienta,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,67500.0,Jawa Barat,Private,227000000.0,False,,227000000.0
2023,BMW,X5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2021,Daihatsu,Rocky X ADS,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Manual,37500.0,Jawa Barat,Sales Agent,,True,mean_by_jenis_mobil,466564618.0
2017,Mercedes-Benz,E300,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2024,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,32500.0,Banten,Sales Agent,,True,mean_by_jenis_mobil,201503268.0
2023,BMW,X5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2020,Toyota,Land Cruiser,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,1750000000.0,False,,1750000000.0
2023,Toyota,Raize GR Sport (1 Tone),False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,22500.0,Jawa Timur,Dealer,,True,mean_by_jenis_mobil,466564618.0
2021,Hyundai,IONIQ Prime,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,42500.0,DKI Jakarta,Dealer,275000000.0,False,,275000000.0
2023,BMW,X5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,466564618.0
2011,Volvo,XC60 T5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,127500.0,DKI Jakarta,Sales Agent,199000000.0,False,,199000000.0
2024,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,42500.0,Jawa Timur,Sales Agent,230000000.0,False,,230000000.0
2020,Honda,Civic,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,72500.0,Jawa Timur,Sales Agent,390000000.0,False,,390000000.0
1997,Toyota,Land Cruiser,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,242500.0,Jawa Barat,Private,,True,mean_by_jenis_mobil,466564618.0
2019,Nissan,Terra,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,32500.0,Jawa Barat,Dealer,339000000.0,False,,339000000.0
2022,BMW,330i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2018,MINI,Cooper,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,389000000.0,False,,389000000.0
2013,Mercedes-Benz,AMG A45 Edition 1 AMG,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,475000000.0,False,,475000000.0
2012,Honda,Accord,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,62500.0,Jawa Barat,Private,,True,mean_by_jenis_mobil,471819265.0
2020,Wuling,Cortez,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,47500.0,Jawa Timur,Dealer,125000000.0,False,,125000000.0
2021,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,400000000.0,False,,400000000.0
2015,Honda,CR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,92500.0,Jawa Timur,Dealer,,True,mean_by_jenis_mobil,466564618.0
2021,KIA,Sonet Premiere,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,Jawa Timur,Dealer,,True,mean_by_jenis_mobil,466564618.0
2022,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,440000000.0,False,,440000000.0
2005,Toyota,Harrier,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,127500.0,DKI Jakarta,Dealer,105000000.0,False,,105000000.0
2015,Jeep,Wrangler,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,82500.0,DKI Jakarta,Dealer,965000000.0,False,,965000000.0
2010,Toyota,Yaris,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Manual,167500.0,DKI Jakarta,Dealer,89000000.0,False,,89000000.0
2021,Lexus,LM 350 4 Seater,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,1215000000.0,False,,1215000000.0
2024,BMW,X1,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2014,BMW,740Li,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2019,Toyota,Yaris,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,87500.0,Jawa Timur,Dealer,195000000.0,False,,195000000.0
2022,BMW,X1,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,429000000.0,False,,429000000.0
2023,Hyundai,Creta Prime,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,239000000.0,False,,239000000.0
2021,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,77500.0,Jawa Barat,Dealer,147000000.0,False,,147000000.0
2015,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,112500.0,DKI Jakarta,Private,440000000.0,False,,440000000.0
2024,Mercedes-Benz,C200,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2020,Lexus,RX 300,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2011,Lexus,RX 270,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,97500.0,Jawa Timur,Dealer,,True,mean_by_jenis_mobil,466564618.0
2013,Land Rover,Range Rover Evoque,False,,0,0,0,0,0,0,0,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,288000000.0,False,,288000000.0
2017,Suzuki,Baleno,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,82500.0,Banten,Sales Agent,146000000.0,False,,146000000.0
2021,BMW,330i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2019,Honda,Accord,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,102500.0,Jawa Barat,Dealer,339000000.0,False,,339000000.0
2021,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Dealer,409000000.0,False,,409000000.0
2015,Mazda,CX-5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,82500.0,Jawa Barat,Private,,True,mean_by_jenis_mobil,466564618.0
2019,Wuling,Cortez,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,47500.0,Jawa Timur,Dealer,,True,mean_by_jenis_mobil,284012562.0
2019,Honda,Jazz,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,127500.0,Jawa Timur,Private,,True,mean_by_jenis_mobil,201503268.0
2014,Nissan,Grand Livina,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,82500.0,DKI Jakarta,Dealer,105000000.0,False,,105000000.0
2016,Mercedes-Benz,GLC250 Exclusive 4MATIC,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,27500.0,Jawa Barat,Private,390000000.0,False,,390000000.0
2022,Toyota,Avanza,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,62500.0,Jawa Barat,Dealer,193000000.0,False,,193000000.0
2021,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,82500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2014,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,212500.0,Jawa Barat,Dealer,225000000.0,False,,225000000.0
2023,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
